Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-12-23 11:30:00-05:00,123.80799865722656,125.0199966430664,122.4000015258789,124.66999816894531,17438196,0.0,0.0
2022-12-23 12:30:00-05:00,124.66100311279297,125.76000213623047,123.5,124.17250061035156,12863400,0.0,0.0
2022-12-23 13:30:00-05:00,124.16999816894531,125.21990203857422,123.80000305175781,124.19499969482422,10769326,0.0,0.0
2022-12-23 14:30:00-05:00,124.19999694824219,125.0,123.76000213623047,124.05999755859375,10605126,0.0,0.0
2022-12-23 15:30:00-05:00,124.05000305175781,124.23999786376953,122.51000213623047,123.12999725341797,11752733,0.0,0.0
2022-12-27 09:30:00-05:00,117.49500274658203,119.66999816894531,114.12000274658203,114.95999908447266,62349883,0.0,0.0
2022-12-27 10:30:00-05:00,114.95999908447266,115.69999694824219,111.8499984741211,113.17469787597656,35422505,0.0,0.0
2022-12-27 11:30:00-05:00,113.21089935302734,113.97000122070312,111.5999984741211,112.36009979248047,23816752,0.0,0.0
2022-12-27 12:30:00-05:00,112.36000061035156,113.75,112.33999633789062,112.79119873046875,20311348,0.0,0.0
2022-12-27 13:30:00-05:00,112.80989837646484,113.35990142822266,111.94000244140625,112.41999816894531,16735713,0.0,0.0
2022-12-27 14:30:00-05:00,112.43000030517578,112.7300033569336,111.04000091552734,111.21309661865234,18827422,0.0,0.0
2022-12-27 15:30:00-05:00,111.2300033569336,111.33999633789062,108.76000213623047,109.0999984741211,21484246,0.0,0.0
2022-12-28 09:30:00-05:00,110.3499984741211,116.2699966430664,108.43049621582031,111.69999694824219,77201508,0.0,0.0
2022-12-28 10:30:00-05:00,111.72000122070312,111.7300033569336,108.33000183105469,110.58999633789062,33932614,0.0,0.0
2022-12-28 11:30:00-05:00,110.58999633789062,110.77989959716797,109.30999755859375,110.01609802246094,18192120,0.0,0.0
2022-12-28 12:30:00-05:00,110.0199966430664,114.0199966430664,109.75,112.06999969482422,25785018,0.0,0.0
2022-12-28 13:30:00-05:00,112.04630279541016,114.62999725341797,111.5999984741211,112.05989837646484,23962035,0.0,0.0
2022-12-28 14:30:00-05:00,112.05500030517578,112.97000122070312,110.75,111.05570220947266,21449193,0.0,0.0
2022-12-28 15:30:00-05:00,111.05500030517578,112.87000274658203,110.51000213623047,112.70999908447266,15432540,0.0,0.0
2022-12-29 09:30:00-05:00,120.38500213623047,122.25,117.49500274658203,120.88999938964844,68473697,0.0,0.0
2022-12-29 10:30:00-05:00,120.88999938964844,123.56999969482422,120.66000366210938,121.6050033569336,33367373,0.0,0.0
2022-12-29 11:30:00-05:00,121.6050033569336,122.88999938964844,120.0,120.22000122070312,24360371,0.0,0.0
2022-12-29 12:30:00-05:00,120.22979736328125,120.33000183105469,118.43000030517578,119.13990020751953,26336126,0.0,0.0
2022-12-29 13:30:00-05:00,119.12999725341797,120.16999816894531,118.75,118.83999633789062,19865325,0.0,0.0
2022-12-29 14:30:00-05:00,118.83000183105469,121.33499908447266,118.5999984741211,120.94499969482422,23099340,0.0,0.0
2022-12-29 15:30:00-05:00,120.94000244140625,122.1698989868164,120.93000030517578,121.83999633789062,18811745,0.0,0.0
2022-12-30 09:30:00-05:00,119.94999694824219,124.4800033569336,119.75,123.19629669189453,51754901,0.0,0.0
2022-12-30 10:30:00-05:00,123.19000244140625,123.29000091552734,120.98999786376953,121.51570129394531,26008547,0.0,0.0
2022-12-30 11:30:00-05:00,121.5,122.2699966430664,120.81009674072266,121.94090270996094,18635821,0.0,0.0
2022-12-30 12:30:00-05:00,121.94999694824219,122.13999938964844,120.61000061035156,121.14230346679688,14211826,0.0,0.0
2022-12-30 13:30:00-05:00,121.13999938964844,121.72000122070312,120.87999725341797,121.45999908447266,12191644,0.0,0.0
2022-12-30 14:30:00-05:00,121.45999908447266,122.77999877929688,121.12000274658203,122.36170196533203,17219982,0.0,0.0
2022-12-30 15:30:00-05:00,122.37000274658203,123.29000091552734,122.19999694824219,123.23999786376953,13158506,0.0,0.0
2023-01-03 09:30:00-05:00,118.47000122070312,118.80000305175781,110.35070037841797,111.05999755859375,65615599,0.0,0.0
2023-01-03 10:30:00-05:00,111.05000305175781,112.23999786376953,108.05000305175781,108.47010040283203,33929104,0.0,0.0
2023-01-03 11:30:00-05:00,108.47239685058594,108.49500274658203,105.5999984741211,106.1500015258789,33451392,0.0,0.0
2023-01-03 12:30:00-05:00,106.1488037109375,106.47599792480469,104.63999938964844,105.66999816894531,24087601,0.0,0.0
2023-01-03 13:30:00-05:00,105.66999816894531,107.44999694824219,105.34010314941406,107.31999969482422,23360158,0.0,0.0
2023-01-03 14:30:00-05:00,107.31999969482422,109.4000015258789,106.7699966430664,108.08499908447266,29563042,0.0,0.0
2023-01-03 15:30:00-05:00,108.08999633789062,108.75,107.5199966430664,108.06269836425781,15564359,0.0,0.0
2023-01-04 09:30:00-05:00,109.11000061035156,112.73999786376953,107.5199966430664,110.72000122070312,60188305,0.0,0.0
2023-01-04 10:30:00-05:00,110.69270324707031,112.44000244140625,109.93009948730469,112.30010223388672,26007372,0.0,0.0
2023-01-04 11:30:00-05:00,112.31500244140625,114.58999633789062,112.25,112.74759674072266,25648558,0.0,0.0
2023-01-04 12:30:00-05:00,112.75,112.94000244140625,111.43000030517578,112.76000213623047,14665172,0.0,0.0
2023-01-04 13:30:00-05:00,112.76499938964844,114.30000305175781,111.83999633789062,112.0250015258789,23124365,0.0,0.0
2023-01-04 14:30:00-05:00,112.02359771728516,113.94000244140625,111.9000015258789,113.01000213623047,16542492,0.0,0.0
2023-01-04 15:30:00-05:00,113.01000213623047,113.72000122070312,112.25,113.63999938964844,10187582,0.0,0.0
2023-01-05 09:30:00-05:00,110.51000213623047,111.33000183105469,107.44000244140625,108.4177017211914,49872842,0.0,0.0
2023-01-05 10:30:00-05:00,108.41000366210938,108.95999908447266,107.16010284423828,108.5999984741211,22871409,0.0,0.0
2023-01-05 11:30:00-05:00,108.58999633789062,110.5199966430664,108.36000061035156,109.98739624023438,20577510,0.0,0.0
2023-01-05 12:30:00-05:00,109.9800033569336,111.75,109.20999908447266,111.08499908447266,18165539,0.0,0.0
2023-01-05 13:30:00-05:00,111.08799743652344,111.44999694824219,110.0999984741211,110.11990356445312,16738294,0.0,0.0
2023-01-05 14:30:00-05:00,110.11000061035156,111.32990264892578,109.97000122070312,110.59010314941406,17126312,0.0,0.0
2023-01-05 15:30:00-05:00,110.60279846191406,110.86000061035156,110.05999755859375,110.37000274658203,8749525,0.0,0.0
2023-01-06 09:30:00-05:00,103.625,107.55000305175781,101.80999755859375,105.80000305175781,74858329,0.0,0.0
2023-01-06 10:30:00-05:00,105.79000091552734,109.80000305175781,105.5999984741211,109.69999694824219,30898462,0.0,0.0
2023-01-06 11:30:00-05:00,109.70999908447266,112.9176025390625,109.20010375976562,111.80999755859375,30719682,0.0,0.0
2023-01-06 12:30:00-05:00,111.80999755859375,112.26000213623047,110.2300033569336,111.13839721679688,23984314,0.0,0.0
2023-01-06 13:30:00-05:00,111.12999725341797,113.12999725341797,111.06999969482422,112.80500030517578,18755143,0.0,0.0
2023-01-06 14:30:00-05:00,112.80139923095703,114.38999938964844,112.7300033569336,113.12000274658203,23542912,0.0,0.0
2023-01-06 15:30:00-05:00,113.12000274658203,113.59919738769531,112.44999694824219,113.02999877929688,13832592,0.0,0.0
2023-01-09 09:30:00-05:00,118.95999908447266,123.05000305175781,117.11000061035156,121.61900329589844,67551812,0.0,0.0
2023-01-09 10:30:00-05:00,121.61000061035156,123.33000183105469,121.41999816894531,122.11000061035156,28621056,0.0,0.0
2023-01-09 11:30:00-05:00,122.12999725341797,122.5999984741211,120.875,122.02999877929688,17547092,0.0,0.0
2023-01-09 12:30:00-05:00,122.04000091552734,123.5199966430664,121.01000213623047,123.20999908447266,17986085,0.0,0.0
2023-01-09 13:30:00-05:00,123.21389770507812,123.23999786376953,120.72000122070312,121.7699966430664,21302643,0.0,0.0
2023-01-09 14:30:00-05:00,121.7760009765625,122.01000213623047,119.77999877929688,120.58000183105469,19847913,0.0,0.0
2023-01-09 15:30:00-05:00,120.58999633789062,120.76499938964844,119.26000213623047,119.79000091552734,11508678,0.0,0.0
2023-01-10 09:30:00-05:00,121.06999969482422,122.76000213623047,117.36000061035156,117.85990142822266,54362631,0.0,0.0
2023-01-10 10:30:00-05:00,117.8499984741211,117.87000274658203,114.91999816894531,116.58000183105469,31594733,0.0,0.0
2023-01-10 11:30:00-05:00,116.57499694824219,117.04000091552734,115.70999908447266,116.12000274658203,16564910,0.0,0.0
2023-01-10 12:30:00-05:00,116.11489868164062,118.05000305175781,116.04000091552734,117.5199966430664,17280352,0.0,0.0
2023-01-10 13:30:00-05:00,117.5166015625,118.25,117.01000213623047,117.70099639892578,16027521,0.0,0.0
2023-01-10 14:30:00-05:00,117.70999908447266,117.93000030517578,116.6500015258789,117.58000183105469,15313322,0.0,0.0
2023-01-10 15:30:00-05:00,117.58390045166016,118.87999725341797,117.58390045166016,118.8499984741211,12818913,0.0,0.0
2023-01-11 09:30:00-05:00,122.08999633789062,125.94999694824219,120.51000213623047,125.05999755859375,61053436,0.0,0.0
2023-01-11 10:30:00-05:00,125.04499816894531,125.05999755859375,122.05000305175781,122.63999938964844,34945204,0.0,0.0
2023-01-11 11:30:00-05:00,122.62000274658203,123.38999938964844,122.19999694824219,122.5199966430664,17872441,0.0,0.0
2023-01-11 12:30:00-05:00,122.54000091552734,122.77999877929688,121.5,122.05000305175781,18843818,0.0,0.0
2023-01-11 13:30:00-05:00,122.04290008544922,122.58360290527344,121.63999938964844,122.08000183105469,14025043,0.0,0.0
2023-01-11 14:30:00-05:00,122.07499694824219,122.89990234375,121.27999877929688,122.87239837646484,18951059,0.0,0.0
2023-01-11 15:30:00-05:00,122.875,123.2699966430664,122.13500213623047,123.20860290527344,13548729,0.0,0.0
2023-01-12 09:30:00-05:00,122.55999755859375,122.91999816894531,117.0,119.58999633789062,57945507,0.0,0.0
2023-01-12 10:30:00-05:00,119.5999984741211,120.37000274658203,118.61000061035156,119.58000183105469,21780771,0.0,0.0
2023-01-12 11:30:00-05:00,119.58999633789062,121.4800033569336,119.05999755859375,121.16010284423828,17733847,0.0,0.0
2023-01-12 12:30:00-05:00,121.1500015258789,121.4800033569336,120.0,120.38999938964844,15019815,0.0,0.0
2023-01-12 13:30:00-05:00,120.375,123.13990020751953,119.83999633789062,122.86000061035156,20809469,0.0,0.0
2023-01-12 14:30:00-05:00,122.86000061035156,124.131103515625,122.33000183105469,122.94000244140625,20540715,0.0,0.0
2023-01-12 15:30:00-05:00,122.94999694824219,123.80999755859375,122.70999908447266,123.51629638671875,11546252,0.0,0.0
2023-01-13 09:30:00-05:00,116.55000305175781,119.91999816894531,115.5999984741211,119.9000015258789,65216625,0.0,0.0
2023-01-13 10:30:00-05:00,119.88999938964844,121.66000366210938,118.58999633789062,119.1500015258789,31198205,0.0,0.0
2023-01-13 11:30:00-05:00,119.12999725341797,121.1500015258789,118.37010192871094,120.62870025634766,18890037,0.0,0.0
2023-01-13 12:30:00-05:00,120.61190032958984,121.41000366210938,119.94999694824219,120.43389892578125,16979935,0.0,0.0
2023-01-13 13:30:00-05:00,120.44000244140625,121.33000183105469,120.22000122070312,120.81999969482422,15083638,0.0,0.0
2023-01-13 14:30:00-05:00,120.80999755859375,122.27850341796875,120.51000213623047,122.19999694824219,16475936,0.0,0.0
2023-01-13 15:30:00-05:00,122.19999694824219,122.62999725341797,121.68000030517578,122.37000274658203,13393486,0.0,0.0
2023-01-17 09:30:00-05:00,126.720703125,130.5800018310547,125.0199966430664,129.5399932861328,61833528,0.0,0.0
2023-01-17 10:30:00-05:00,129.53500366210938,129.75,127.43000030517578,128.52000427246094,27006674,0.0,0.0
2023-01-17 11:30:00-05:00,128.52000427246094,129.67999267578125,128.48190307617188,129.42999267578125,18603181,0.0,0.0
2023-01-17 12:30:00-05:00,129.42999267578125,131.3699951171875,129.27999877929688,130.4499969482422,20965317,0.0,0.0
2023-01-17 13:30:00-05:00,130.45660400390625,131.38999938964844,130.10000610351562,130.4499053955078,19079349,0.0,0.0
2023-01-17 14:30:00-05:00,130.4499969482422,131.2899932861328,130.38999938964844,131.0500030517578,18519711,0.0,0.0
